prediction_date,PTLoad
2016-03-16 08:00:00,6493.4
2016-03-16 09:00:00,6862.775
2016-03-16 10:00:00,6925.375
2016-03-16 11:00:00,7006.25
2016-03-16 12:00:00,6794.325
2016-03-16 13:00:00,6561.725
2016-03-16 14:00:00,6679.95
2016-03-16 15:00:00,6580.975
2016-03-16 16:00:00,6465.625
2016-03-16 17:00:00,6276.275
2016-03-16 18:00:00,6489.575
2016-03-16 19:00:00,7360.475
2016-03-16 20:00:00,7335.975
2016-03-16 21:00:00,7074.675
2016-03-16 22:00:00,6729.175
2016-03-16 23:00:00,6025.675
2016-03-17 00:00:00,5416.95
2016-03-17 01:00:00,5033.7
2016-03-17 02:00:00,4875.975
2016-03-17 03:00:00,4779.0
2016-03-17 04:00:00,4728.825
2016-03-17 05:00:00,4791.85
2016-03-17 06:00:00,4948.925
2016-03-17 07:00:00,5561.25
2016-03-17 08:00:00,6460.3
2016-03-17 09:00:00,6860.475
2016-03-17 10:00:00,6875.05
2016-03-17 11:00:00,6936.45
2016-03-17 12:00:00,6685.2
2016-03-17 13:00:00,6515.175
2016-03-17 14:00:00,6600.85
2016-03-17 15:00:00,6509.375
2016-03-17 16:00:00,6420.85
2016-03-17 17:00:00,6240.25
2016-03-17 18:00:00,6489.4
2016-03-17 19:00:00,7321.95
2016-03-17 20:00:00,7252.25
2016-03-17 21:00:00,6964.725
2016-03-17 22:00:00,6613.075
2016-03-17 23:00:00,5887.275
2016-03-18 00:00:00,5376.825
2016-03-18 01:00:00,5043.75
2016-03-18 02:00:00,4811.825
2016-03-18 03:00:00,4732.375
2016-03-18 04:00:00,4713.975
2016-03-18 05:00:00,4796.2
2016-03-18 06:00:00,4942.15
2016-03-18 07:00:00,5530.7
2016-03-18 08:00:00,6519.075
2016-03-18 09:00:00,6989.025
2016-03-18 10:00:00,7168.325
2016-03-18 11:00:00,7325.825
2016-03-18 12:00:00,7147.325
2016-03-18 13:00:00,7010.125
2016-03-18 14:00:00,7016.55
2016-03-18 15:00:00,6875.95
2016-03-18 16:00:00,6712.05
2016-03-18 17:00:00,6458.25
2016-03-18 18:00:00,6575.8
2016-03-18 19:00:00,7245.65
2016-03-18 20:00:00,7191.9
2016-03-18 21:00:00,6902.8
2016-03-18 22:00:00,6581.925
2016-03-18 23:00:00,6004.0
2016-03-19 00:00:00,5471.275
2016-03-19 01:00:00,5095.25
2016-03-19 02:00:00,4817.525
2016-03-19 03:00:00,4675.7
2016-03-19 04:00:00,4624.875
2016-03-19 05:00:00,4581.925
2016-03-19 06:00:00,4459.6
2016-03-19 07:00:00,4627.5
2016-03-19 08:00:00,5128.425
2016-03-19 09:00:00,5588.825
2016-03-19 10:00:00,5830.375
2016-03-19 11:00:00,5952.975
2016-03-19 12:00:00,6012.075
2016-03-19 13:00:00,5805.275
2016-03-19 14:00:00,5701.65
2016-03-19 15:00:00,5585.075
2016-03-19 16:00:00,5415.95
2016-03-19 17:00:00,5439.175
2016-03-19 18:00:00,5785.925
2016-03-19 19:00:00,6569.25
2016-03-19 20:00:00,6565.55
2016-03-19 21:00:00,6247.9
2016-03-19 22:00:00,5956.875
2016-03-19 23:00:00,5538.125
2016-03-20 00:00:00,5056.8
2016-03-20 01:00:00,4662.55
2016-03-20 02:00:00,4433.9
2016-03-20 03:00:00,4299.025
2016-03-20 04:00:00,4220.575
2016-03-20 05:00:00,4212.275
2016-03-20 06:00:00,4072.45
2016-03-20 07:00:00,4148.975
2016-03-20 08:00:00,4493.5
2016-03-20 09:00:00,4926.25
2016-03-20 10:00:00,5264.8
2016-03-20 11:00:00,5503.35
2016-03-20 12:00:00,5618.5
2016-03-20 13:00:00,5417.925
2016-03-20 14:00:00,5254.95
2016-03-20 15:00:00,5093.05
2016-03-20 16:00:00,4947.6
2016-03-20 17:00:00,5001.0
2016-03-20 18:00:00,5377.9
2016-03-20 19:00:00,6228.825
2016-03-20 20:00:00,6373.125
2016-03-20 21:00:00,6201.475
2016-03-20 22:00:00,5923.85
2016-03-20 23:00:00,5444.95
2016-03-21 00:00:00,5009.55
2016-03-21 01:00:00,4672.525
2016-03-21 02:00:00,4488.15
2016-03-21 03:00:00,4399.925
2016-03-21 04:00:00,4390.95
2016-03-21 05:00:00,4492.4
2016-03-21 06:00:00,4644.925
2016-03-21 07:00:00,5236.875
2016-03-21 08:00:00,6132.975
2016-03-21 09:00:00,6588.125
2016-03-21 10:00:00,6799.85
2016-03-21 11:00:00,6912.675
2016-03-21 12:00:00,6805.4
2016-03-21 13:00:00,6708.15
2016-03-21 14:00:00,6802.525
2016-03-21 15:00:00,6825.175
2016-03-21 16:00:00,6774.275
2016-03-21 17:00:00,6624.075
2016-03-21 18:00:00,6736.05
2016-03-21 19:00:00,7374.65
2016-03-21 20:00:00,7305.675
2016-03-21 21:00:00,7007.1
2016-03-21 22:00:00,6632.75
2016-03-21 23:00:00,5975.575
2016-03-22 00:00:00,5427.15
2016-03-22 01:00:00,5074.65
2016-03-22 02:00:00,4845.0
2016-03-22 03:00:00,4740.825
2016-03-22 04:00:00,4721.65
2016-03-22 05:00:00,4782.95
2016-03-22 06:00:00,4816.725
2016-03-22 07:00:00,5295.375
2016-03-22 08:00:00,6338.7
2016-03-22 09:00:00,6732.85
2016-03-22 10:00:00,6805.425
2016-03-22 11:00:00,6896.025
2016-03-22 12:00:00,6744.45
2016-03-22 13:00:00,6587.575
2016-03-22 14:00:00,6658.6
2016-03-22 15:00:00,6567.9
2016-03-22 16:00:00,6486.4
2016-03-22 17:00:00,6310.425
2016-03-22 18:00:00,6457.8
2016-03-22 19:00:00,7240.45
2016-03-22 20:00:00,7196.2
2016-03-22 21:00:00,6917.475
2016-03-22 22:00:00,6566.525
2016-03-22 23:00:00,5926.825
2016-03-23 00:00:00,5393.475
2016-03-23 01:00:00,5019.925
2016-03-23 02:00:00,4820.2
2016-03-23 03:00:00,4718.275
2016-03-23 04:00:00,4696.925
2016-03-23 05:00:00,4723.4
2016-03-23 06:00:00,4807.675
2016-03-23 07:00:00,5379.025
2016-03-23 08:00:00,6310.0
2016-03-23 09:00:00,6671.225
2016-03-23 10:00:00,6732.875
2016-03-23 11:00:00,6920.475
2016-03-23 12:00:00,6764.475
2016-03-23 13:00:00,6565.4
2016-03-23 14:00:00,6671.05
2016-03-23 15:00:00,6588.05
2016-03-23 16:00:00,6502.3
2016-03-23 17:00:00,6249.8
2016-03-23 18:00:00,6340.925
2016-03-23 19:00:00,7144.75
2016-03-23 20:00:00,7143.375
2016-03-23 21:00:00,6884.85
2016-03-23 22:00:00,6553.025
2016-03-23 23:00:00,5945.6
2016-03-24 00:00:00,5439.875
2016-03-24 01:00:00,5063.45
2016-03-24 02:00:00,4858.325
2016-03-24 03:00:00,4770.325
2016-03-24 04:00:00,4730.75
2016-03-24 05:00:00,4764.225
2016-03-24 06:00:00,4806.45
2016-03-24 07:00:00,5346.8
2016-03-24 08:00:00,6229.725
2016-03-24 09:00:00,6621.55
2016-03-24 10:00:00,6684.25
2016-03-24 11:00:00,6757.6
2016-03-24 12:00:00,6581.025
2016-03-24 13:00:00,6346.875
2016-03-24 14:00:00,6436.25
2016-03-24 15:00:00,6311.6
2016-03-24 16:00:00,6186.1
2016-03-24 17:00:00,5940.7
2016-03-24 18:00:00,6061.925
2016-03-24 19:00:00,6866.775
2016-03-24 20:00:00,6896.55
2016-03-24 21:00:00,6622.55
2016-03-24 22:00:00,6331.075
2016-03-24 23:00:00,5765.875
2016-03-25 00:00:00,5226.075
2016-03-25 01:00:00,4886.8
2016-03-25 02:00:00,4658.425
2016-03-25 03:00:00,4516.2
2016-03-25 04:00:00,4464.4
2016-03-25 05:00:00,4396.175
2016-03-25 06:00:00,4198.225
2016-03-25 07:00:00,4407.95
2016-03-25 08:00:00,4835.825
2016-03-25 09:00:00,5244.825
2016-03-25 10:00:00,5470.325
2016-03-25 11:00:00,5609.425
2016-03-25 12:00:00,5695.6
2016-03-25 13:00:00,5563.85
2016-03-25 14:00:00,5412.2
2016-03-25 15:00:00,5282.875
2016-03-25 16:00:00,5161.4
2016-03-25 17:00:00,5189.65
2016-03-25 18:00:00,5480.025
2016-03-25 19:00:00,6309.6
2016-03-25 20:00:00,6356.925
2016-03-25 21:00:00,6075.45
2016-03-25 22:00:00,5786.1
2016-03-25 23:00:00,5330.525
2016-03-26 00:00:00,4844.675
2016-03-26 01:00:00,4491.225
2016-03-26 02:00:00,4282.875
2016-03-26 03:00:00,4182.0
2016-03-26 04:00:00,4124.675
2016-03-26 05:00:00,4103.425
2016-03-26 06:00:00,3937.375
2016-03-26 07:00:00,4124.8
2016-03-26 08:00:00,4559.075
2016-03-26 09:00:00,5008.475
2016-03-26 10:00:00,5253.3
2016-03-26 11:00:00,5445.925
2016-03-26 12:00:00,5598.3
2016-03-26 13:00:00,5492.875
2016-03-26 14:00:00,5446.025
2016-03-26 15:00:00,5443.4
2016-03-26 16:00:00,5377.875
2016-03-26 17:00:00,5416.2
2016-03-26 18:00:00,5626.2
2016-03-26 19:00:00,6231.4
2016-03-26 20:00:00,6232.45
2016-03-26 21:00:00,5878.95
2016-03-26 22:00:00,5534.425
2016-03-26 23:00:00,5126.375
2016-03-27 00:00:00,5407.05566667
2016-03-27 01:00:00,4957.04733333
2016-03-27 02:00:00,4632.54366667
2016-03-27 03:00:00,4466.33783333
2016-03-27 04:00:00,4382.58066667
2016-03-27 05:00:00,4373.68441667
2016-03-27 06:00:00,4375.02641667
2016-03-27 07:00:00,4291.15525
2016-03-27 08:00:00,4590.06033333
2016-03-27 09:00:00,5045.913
2016-03-27 10:00:00,5392.03308333
2016-03-27 11:00:00,5648.76925
2016-03-27 12:00:00,5729.91775
2016-03-27 13:00:00,5533.6945
2016-03-27 14:00:00,5323.14033333
2016-03-27 15:00:00,5143.83941667
2016-03-27 16:00:00,5067.64691667
2016-03-27 17:00:00,5098.04583333
2016-03-27 18:00:00,5511.805
2016-03-27 19:00:00,6656.75765152
2016-03-27 20:00:00,6669.86991667
2016-03-27 21:00:00,6419.1005
2016-03-27 22:00:00,6361.09958333
2016-03-27 23:00:00,5772.07258333
2016-03-28 00:00:00,5259.98783333
2016-03-28 01:00:00,4834.03908333
2016-03-28 02:00:00,4621.13
2016-03-28 03:00:00,4539.73666667
2016-03-28 04:00:00,4528.01941667
2016-03-28 05:00:00,4615.79583333
2016-03-28 06:00:00,4656.5105
2016-03-28 07:00:00,4684.82808333
2016-03-28 08:00:00,4849.74016667
2016-03-28 09:00:00,5245.39466667
2016-03-28 10:00:00,5457.85908333
2016-03-28 11:00:00,5602.54525
2016-03-28 12:00:00,5690.17016667
2016-03-28 13:00:00,5572.69441667
2016-03-28 14:00:00,5416.95866667
2016-03-28 15:00:00,5295.01975
2016-03-28 16:00:00,5183.56133333
2016-03-28 17:00:00,5190.48533333
2016-03-28 18:00:00,5465.31791667
2016-03-28 19:00:00,6488.79816667
2016-03-28 20:00:00,6539.10575
2016-03-28 21:00:00,6293.78575
2016-03-28 22:00:00,5911.05966667
2016-03-28 23:00:00,5550.97208333
2016-03-29 00:00:00,5024.16091667
2016-03-29 01:00:00,4849.78041667
2016-03-29 02:00:00,4734.68458333
2016-03-29 03:00:00,4621.59408333
2016-03-29 04:00:00,4584.60966667
2016-03-29 05:00:00,4567.76708333
2016-03-29 06:00:00,4280.29758333
2016-03-29 07:00:00,4680.966
2016-03-29 08:00:00,5076.86858333
2016-03-29 09:00:00,5356.64483333
2016-03-29 10:00:00,5564.42866667
2016-03-29 11:00:00,5667.54641667
2016-03-29 12:00:00,5689.97641667
2016-03-29 13:00:00,5608.29141667
2016-03-29 14:00:00,5432.04533333
2016-03-29 15:00:00,5303.86225
2016-03-29 16:00:00,5255.09475
2016-03-29 17:00:00,5192.18508333
2016-03-29 18:00:00,5433.24475
2016-03-29 19:00:00,6491.66266667
2016-03-29 20:00:00,6575.299
2016-03-29 21:00:00,6335.86866667
2016-03-29 22:00:00,6064.19575
2016-03-29 23:00:00,5583.51291667
2016-03-30 00:00:00,5118.9945
2016-03-30 01:00:00,4856.08558333
2016-03-30 02:00:00,4731.35941667
2016-03-30 03:00:00,4622.7105
2016-03-30 04:00:00,4589.14308333
2016-03-30 05:00:00,4559.676
2016-03-30 06:00:00,4278.60075
2016-03-30 07:00:00,4616.02941667
2016-03-30 08:00:00,5082.08491667
2016-03-30 09:00:00,5367.192
2016-03-30 10:00:00,5551.09983333
2016-03-30 11:00:00,5640.44166667
2016-03-30 12:00:00,5687.88233333
2016-03-30 13:00:00,5605.53991667
2016-03-30 14:00:00,5421.05216667
2016-03-30 15:00:00,5291.82233333
2016-03-30 16:00:00,5181.46258333
2016-03-30 17:00:00,5204.47183333
2016-03-30 18:00:00,5479.79233333
2016-03-30 19:00:00,6517.47333333
2016-03-30 20:00:00,6574.16608333
2016-03-30 21:00:00,6334.82916667
2016-03-30 22:00:00,5939.07075
2016-03-30 23:00:00,5467.31125
2016-03-31 00:00:00,5021.29041667
2016-03-31 01:00:00,4836.4685
2016-03-31 02:00:00,4736.917
2016-03-31 03:00:00,4628.93191667
2016-03-31 04:00:00,4587.05733333
2016-03-31 05:00:00,4565.99
2016-03-31 06:00:00,4282.42908333
2016-03-31 07:00:00,5220.38575
2016-03-31 08:00:00,4874.30875
2016-03-31 09:00:00,5073.68483333
2016-03-31 10:00:00,5124.30225
2016-03-31 11:00:00,5147.09991667
2016-03-31 12:00:00,5420.85175
2016-03-31 13:00:00,5127.59225
2016-03-31 14:00:00,5111.05775
2016-03-31 15:00:00,5103.11433333
2016-03-31 16:00:00,5096.40408333
2016-03-31 17:00:00,5098.73
2016-03-31 18:00:00,5180.33608333
2016-03-31 19:00:00,6565.82725
2016-03-31 20:00:00,6579.43191667
2016-03-31 21:00:00,6365.93533333
2016-03-31 22:00:00,6712.31208333
2016-03-31 23:00:00,6196.30958333
